lat_pred,lon_pred,idx
-8.05618743902439,-34.9513694520548,813.0
-8.05618743902439,-34.9513694520548,45.0
-8.05618743902439,-34.9513694520548,1503.0
-8.055066585365854,-34.95177328767124,2914.0
-8.05618743902439,-34.9513694520548,704.0
-8.055226707317075,-34.95116753424658,1784.0
-8.05618743902439,-34.9513694520548,1312.0
-8.05618743902439,-34.9513694520548,350.0
-8.055226707317075,-34.95116753424658,5941.0
-8.055226707317075,-34.95116753424658,4115.0
-8.05618743902439,-34.9513694520548,4592.0
-8.05618743902439,-34.9513694520548,5021.0
-8.055226707317075,-34.95116753424658,2028.0
-8.055066585365854,-34.95177328767124,2715.0
-8.055226707317075,-34.95116753424658,3715.0
-8.05618743902439,-34.9513694520548,1342.0
-8.055386829268294,-34.95177328767124,104.0
-8.05618743902439,-34.9513694520548,486.0
-8.05618743902439,-34.9513694520548,5156.0
-8.05618743902439,-34.9513694520548,5423.0
-8.055066585365854,-34.95177328767124,2413.0
-8.055226707317075,-34.95116753424658,1804.0
-8.055226707317075,-34.95116753424658,3034.0
-8.05618743902439,-34.9513694520548,4515.0
-8.055386829268294,-34.95177328767124,155.0
-8.055226707317075,-34.95116753424658,5943.0
-8.055226707317075,-34.95116753424658,6131.0
-8.055226707317075,-34.95116753424658,6097.0
-8.055066585365854,-34.95177328767124,2791.0
-8.055226707317075,-34.95116753424658,2045.0
-8.05618743902439,-34.9513694520548,4607.0
-8.055226707317075,-34.95116753424658,3484.0
-8.05618743902439,-34.9513694520548,1298.0
-8.055226707317075,-34.95116753424658,6331.0
-8.05618743902439,-34.9513694520548,5570.0
-8.055226707317075,-34.95116753424658,4234.0
-8.055066585365854,-34.95177328767124,2435.0
-8.055226707317075,-34.95116753424658,3282.0
-8.05618743902439,-34.9513694520548,1221.0
-8.055066585365854,-34.95177328767124,2770.0
-8.05618743902439,-34.9513694520548,1047.0
-8.05618743902439,-34.9513694520548,4767.0
-8.055066585365854,-34.95177328767124,2411.0
-8.05618743902439,-34.9513694520548,5234.0
-8.055226707317075,-34.95116753424658,3604.0
-8.055226707317075,-34.95116753424658,4355.0
-8.055226707317075,-34.95116753424658,3818.0
-8.05618743902439,-34.9513694520548,1287.0
-8.05618743902439,-34.9513694520548,4498.0
-8.055066585365854,-34.95177328767124,2803.0
-8.05618743902439,-34.9513694520548,1280.0
-8.05618743902439,-34.9513694520548,5442.0
-8.05618743902439,-34.9513694520548,4440.0
-8.05618743902439,-34.9513694520548,852.0
-8.055226707317075,-34.95116753424658,3743.0
-8.055226707317075,-34.95116753424658,6297.0
-8.055066585365854,-34.95177328767124,2503.0
-8.05618743902439,-34.9513694520548,1416.0
-8.05618743902439,-34.9513694520548,542.0
-8.055226707317075,-34.95116753424658,4309.0
-8.055226707317075,-34.95116753424658,3624.0
-8.05618743902439,-34.9513694520548,4418.0
-8.05618743902439,-34.9513694520548,4781.0
-8.055226707317075,-34.95116753424658,6168.0
-8.055226707317075,-34.95116753424658,1752.0
-8.05618743902439,-34.9513694520548,5462.0
